alternate_direct_cv_feasible,best_alternate_direct_cv_roundtrip_km,best_alternate_minus_owner_roundtrip_km,customer_id,demand_kg,direct_cv_reachable_depot_count,direct_cv_reachable_depots_json,direct_cv_roundtrip_km_by_depot_json,due_second,instance_id,owner_depot_id,owner_direct_cv_feasible,owner_direct_cv_roundtrip_km,ready_second,region
True,656.157082728556,606.015348725334,C018,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 50.141734003222, ""D_chongqing"": 656.157082728556}",58096.530900000005,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,50.141734003222,55339.03134,cy
True,654.845050503697,602.6070645167681,C019,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 52.237985986929, ""D_chongqing"": 654.845050503697}",59095.57242,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,52.237985986929,55930.143840000004,cy
True,660.7117675499591,619.006156030008,C020,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 41.70561151995099, ""D_chongqing"": 660.7117675499591}",50951.04468,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,41.70561151995099,47949.02838,cy
True,663.673611646628,606.2834925678801,C021,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 57.390119078748, ""D_chongqing"": 663.673611646628}",45834.15528,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,57.390119078748,43529.614559999995,cy
True,652.729094151309,608.308082151183,C022,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 44.421012000126, ""D_chongqing"": 652.729094151309}",51678.59466,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,44.421012000126,49262.4414,cy
True,668.793969187503,619.452502997998,C023,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 49.34146618950499, ""D_chongqing"": 668.793969187503}",52047.824400000005,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,49.34146618950499,48970.16994,cy
True,677.890538838214,613.217127206798,C024,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 64.673411631416, ""D_chongqing"": 677.890538838214}",48745.19964,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,64.673411631416,45716.9337,cy
True,661.402523971978,606.2511989275949,C025,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 55.15132504438299, ""D_chongqing"": 661.402523971978}",59188.1118,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,55.15132504438299,56045.620259999996,cy
True,666.8827122944349,618.7389465191449,C026,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 48.14376577529, ""D_chongqing"": 666.8827122944349}",64893.34674,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,48.14376577529,61559.716920000006,cy
True,658.3175468460889,602.6070645167679,C027,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 55.710482329320996, ""D_chongqing"": 658.3175468460889}",55219.0581,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,55.710482329320996,52146.388680000004,cy
True,653.413300137796,605.6985050929829,C028,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 47.714795044813, ""D_chongqing"": 653.413300137796}",53005.748759999995,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,47.714795044813,49590.995579999995,cy
True,671.06332558861,623.707544931804,C029,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 47.355780656806004, ""D_chongqing"": 671.06332558861}",51025.668000000005,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,47.355780656806004,49196.47344,cy
True,671.4773779150651,610.986495107032,C030,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 60.490882808033, ""D_chongqing"": 671.4773779150651}",47705.123940000005,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,60.490882808033,44661.08688,cy
True,649.608528891991,600.191099598643,C031,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 49.417429293348, ""D_chongqing"": 649.608528891991}",49316.22858,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,49.417429293348,46930.99896,cy
True,650.2162335008401,603.1271997824191,C032,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 47.089033718421, ""D_chongqing"": 650.2162335008401}",59908.903080000004,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,47.089033718421,57027.710940000004,cy
True,652.689205704561,608.308082151183,C033,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 44.381123553377996, ""D_chongqing"": 652.689205704561}",51769.432380000006,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,44.381123553377996,49364.89434,cy
True,661.4025239825979,606.2511989275949,C034,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 55.151325055003, ""D_chongqing"": 661.4025239825979}",61763.49384,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,55.151325055003,58380.66066,cy
True,671.239040210149,618.6506967364451,C035,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 52.588343473704, ""D_chongqing"": 671.239040210149}",64536.608940000006,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,52.588343473704,61790.716980000005,cy
True,655.346599609097,602.607064516768,C036,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 52.739535092329, ""D_chongqing"": 655.346599609097}",48690.122879999995,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,52.739535092329,45737.2215,cy
True,652.3885053024551,602.3982286689031,C037,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 49.990276633552, ""D_chongqing"": 652.3885053024551}",61535.50272,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,49.990276633552,59183.00094,cy
True,668.923375937862,622.311686839957,C038,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 46.611689097905, ""D_chongqing"": 668.923375937862}",45191.195700000004,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,46.611689097905,43361.2902,cy
True,669.465533985833,622.582821170359,C039,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 46.882712815474, ""D_chongqing"": 669.465533985833}",54381.05922,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,46.882712815474,51439.38624,cy
True,670.8710395526961,621.769925503587,C040,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 49.10111404910901, ""D_chongqing"": 670.8710395526961}",44673.49956,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,49.10111404910901,41624.80356,cy
True,662.05270408144,619.712370469527,C041,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 42.340333611912996, ""D_chongqing"": 662.05270408144}",55428.689280000006,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,42.340333611912996,53568.06222,cy
True,649.46561778084,600.9546732266281,C042,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 48.510944554211996, ""D_chongqing"": 649.46561778084}",48955.96044,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,48.510944554211996,46585.062600000005,cy
True,665.839227877033,622.3116868399569,C043,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 43.527541037076, ""D_chongqing"": 665.839227877033}",58842.782699999996,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,43.527541037076,55534.82892,cy
True,663.8602520251169,600.7696443852799,C044,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 63.090607639836996, ""D_chongqing"": 663.8602520251169}",51291.86286,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,63.090607639836996,48857.7009,cy
True,652.3472907712691,608.803597923106,C045,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 43.543692848163005, ""D_chongqing"": 652.3472907712691}",52531.598340000004,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,43.543692848163005,49717.13838,cy
True,668.715914356235,620.685202193685,C046,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 48.03071216255, ""D_chongqing"": 668.715914356235}",51300.12924,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,48.03071216255,48560.37636,cy
True,654.8629460116169,602.6070645167679,C047,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 52.25588149484901, ""D_chongqing"": 654.8629460116169}",58920.59688,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,52.25588149484901,56841.68526,cy
True,667.369902898937,617.28337710371,C048,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 50.086525795227004, ""D_chongqing"": 667.369902898937}",50034.6597,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,50.086525795227004,47677.01988,cy
True,659.6822831546041,604.5253667136451,C049,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 55.156916440959, ""D_chongqing"": 659.6822831546041}",60688.702620000004,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,55.156916440959,58055.17284,cy
True,663.4843023518471,606.92661544114,C050,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 56.55768691070699, ""D_chongqing"": 663.4843023518471}",50993.94288,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,56.55768691070699,47873.397959999995,cy
True,661.3413963265671,605.9842383420721,C051,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 55.357157984495004, ""D_chongqing"": 661.3413963265671}",57939.94848,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,55.357157984495004,55782.43842,cy
True,660.599749005647,607.8466998877041,C052,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 52.75304911794299, ""D_chongqing"": 660.599749005647}",45997.29432,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,52.75304911794299,43898.56332,cy
True,657.3533681881651,605.9741830553861,C053,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 51.37918513277901, ""D_chongqing"": 657.3533681881651}",47687.77182,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,51.37918513277901,45040.98552,cy
True,652.6894187703009,602.6070645167679,C054,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 50.082354253533005, ""D_chongqing"": 652.6894187703009}",44823.16686,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,50.082354253533005,42338.91624,cy
True,651.00705100474,605.400409935925,C055,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 45.606641068815, ""D_chongqing"": 651.00705100474}",53465.67786,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,45.606641068815,50177.18952,cy
True,655.5800368950371,602.6070645167681,C056,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 52.972972378269, ""D_chongqing"": 655.5800368950371}",47160.58068,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,52.972972378269,45294.69954,cy
True,655.4865943720511,608.2580996854961,C057,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 47.228494686555, ""D_chongqing"": 655.4865943720511}",51595.2249,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,47.228494686555,48814.7871,cy
True,656.459840028143,605.612480326281,C058,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 50.847359701862004, ""D_chongqing"": 656.459840028143}",64580.33598,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,50.847359701862004,61245.384419999995,cy
True,653.0076330338339,605.8465335306939,C059,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 47.16109950314, ""D_chongqing"": 653.0076330338339}",44500.51002,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,47.16109950314,42047.01906,cy
True,671.1792875460601,618.6506967364451,C060,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 52.528590809615004, ""D_chongqing"": 671.1792875460601}",59924.0274,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,52.528590809615004,56430.94734,cy
True,654.157839555995,601.77812787416,C061,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 52.379711681835005, ""D_chongqing"": 654.157839555995}",47019.16866,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,52.379711681835005,45097.21914,cy
True,655.453924808468,606.404935690979,C062,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 49.048989117489, ""D_chongqing"": 655.453924808468}",59896.20996,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,49.048989117489,57472.92768,cy
True,658.213897339716,605.5555065723311,C063,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 52.65839076738501, ""D_chongqing"": 658.213897339716}",50078.69064,cn-cy-150c-03-V2-LOCATIONS,D_chengdu,True,52.65839076738501,46775.68344,cy
True,569.843938533747,483.5849192404289,C064,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 569.843938533747, ""D_chongqing"": 86.259019293318}",60320.2194,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,86.259019293318,57765.596340000004,cy
True,556.3425980096811,475.56900133637606,C065,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 556.3425980096811, ""D_chongqing"": 80.77359667330501}",54381.05922,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,80.77359667330501,51439.38624,cy
True,576.3737465268999,503.6465414439509,C066,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 576.3737465268999, ""D_chongqing"": 72.727205082949}",50786.07714,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,72.727205082949,48629.82378,cy
True,581.7452588401931,518.1062830807441,C067,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 581.7452588401931, ""D_chongqing"": 63.638975759449}",44535.032699999996,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,63.638975759449,41717.06094,cy
True,583.468115727932,510.811468151902,C068,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 583.468115727932, ""D_chongqing"": 72.65664757603}",51734.76798,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,72.65664757603,48259.778340000004,cy
True,573.3398925675941,502.3473778467201,C069,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 573.3398925675941, ""D_chongqing"": 70.992514720874}",46161.6621,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,70.992514720874,43515.8238,cy
True,587.4065535986871,520.9642099212931,C070,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 587.4065535986871, ""D_chongqing"": 66.442343677394}",47418.55458,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,66.442343677394,45205.976160000006,cy
True,571.870413498596,508.666905201196,C071,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 571.870413498596, ""D_chongqing"": 63.2035082974}",44632.79682,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,63.2035082974,42712.488600000004,cy
True,576.441891403626,503.91380378265694,C072,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 576.441891403626, ""D_chongqing"": 72.52808762096899}",62518.35024000001,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,72.52808762096899,59296.62036,cy
True,574.3279769076521,502.7078542994291,C073,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 574.3279769076521, ""D_chongqing"": 71.620122608223}",47818.0872,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,71.620122608223,45896.197380000005,cy
True,593.022053166069,536.720908100898,C074,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 593.022053166069, ""D_chongqing"": 56.301145065171006}",47720.134379999996,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,56.301145065171006,45720.26334,cy
True,556.479807189337,475.422579176652,C075,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 556.479807189337, ""D_chongqing"": 81.05722801268499}",48414.85056,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,81.05722801268499,45110.2716,cy
True,574.16929218426,495.420827833139,C076,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 574.16929218426, ""D_chongqing"": 78.748464351121}",56163.43758,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,78.748464351121,53707.949819999994,cy
True,577.422073145997,501.02530070930203,C077,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 577.422073145997, ""D_chongqing"": 76.396772436695}",56845.0827,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,76.396772436695,53563.16394,cy
True,582.26221437789,514.751173075367,C078,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 582.26221437789, ""D_chongqing"": 67.511041302523}",64400.59217999999,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,67.511041302523,61193.80206,cy
True,584.48732163839,522.672715771277,C079,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 584.48732163839, ""D_chongqing"": 61.814605867113}",60745.3332,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,61.814605867113,58204.76328,cy
True,561.988716955082,477.89976430290903,C080,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 561.988716955082, ""D_chongqing"": 84.088952652173}",59497.23366,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,84.088952652173,55947.5274,cy
True,584.035220360554,513.791230032112,C081,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 584.035220360554, ""D_chongqing"": 70.243990328442}",52046.4936,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,70.243990328442,49826.315819999996,cy
True,582.903453172891,514.809060469506,C082,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 582.903453172891, ""D_chongqing"": 68.09439270338501}",45006.489480000004,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,68.09439270338501,43083.377459999996,cy
True,581.9398473117741,514.7061173564921,C083,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 581.9398473117741, ""D_chongqing"": 67.233729955282}",61362.4461,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,67.233729955282,59238.399959999995,cy
True,565.669128448785,476.7583728532841,C084,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 565.669128448785, ""D_chongqing"": 88.910755595501}",58727.48304,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,88.910755595501,56847.31278,cy
True,584.180119226314,513.7916918046869,C085,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 584.180119226314, ""D_chongqing"": 70.388427421627}",48396.81648,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,70.388427421627,46011.17982,cy
True,587.108314012515,522.0766686480481,C086,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 587.108314012515, ""D_chongqing"": 65.031645364467}",49055.84658,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,65.031645364467,46940.280119999996,cy
True,574.171920262406,497.9669426053131,C087,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 574.171920262406, ""D_chongqing"": 76.204977657093}",49715.072159999996,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,76.204977657093,47823.8343,cy
True,573.124322693466,499.78679006239594,C088,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 573.124322693466, ""D_chongqing"": 73.33753263107}",52169.01102,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,73.33753263107,49125.1086,cy
True,581.4046843268391,511.81105856051005,C089,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 581.4046843268391, ""D_chongqing"": 69.593625766329}",47353.3671,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,69.593625766329,44271.62724,cy
True,572.9583238348691,502.84679567548613,C090,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 572.9583238348691, ""D_chongqing"": 70.111528159383}",61962.61145999999,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,70.111528159383,59263.12122,cy
True,569.0231403966529,497.60268896604595,C091,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 569.0231403966529, ""D_chongqing"": 71.420451430607}",48646.37034,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,71.420451430607,46138.01376,cy
True,577.28681845643,513.209860336449,C092,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 577.28681845643, ""D_chongqing"": 64.076958119981}",44429.24189999999,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,64.076958119981,42471.7509,cy
True,583.013706595205,515.059876585985,C093,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 583.013706595205, ""D_chongqing"": 67.95383000922}",46360.34778,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,67.95383000922,44040.82062,cy
True,576.3840576741791,500.2346197573291,C094,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 576.3840576741791, ""D_chongqing"": 76.14943791685}",50277.164399999994,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,76.14943791685,47761.5852,cy
True,572.856330324169,498.740592470158,C095,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 572.856330324169, ""D_chongqing"": 74.115737854011}",61883.153640000004,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,74.115737854011,58978.7877,cy
True,595.97989881126,537.504739958466,C096,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 595.97989881126, ""D_chongqing"": 58.475158852794}",50157.81678,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,58.475158852794,47448.3762,cy
True,572.599361318534,499.7693514020219,C097,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 572.599361318534, ""D_chongqing"": 72.83000991651201}",53134.83024,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,72.83000991651201,49858.95324,cy
True,589.664090227016,533.583175538835,C098,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 589.664090227016, ""D_chongqing"": 56.080914688181004}",61656.344999999994,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,56.080914688181004,59264.74938,cy
True,581.404684238775,514.6068987889929,C099,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 581.404684238775, ""D_chongqing"": 66.79778544978201}",50672.746920000005,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,66.79778544978201,47554.7769,cy
True,583.0137065961101,515.0598765859851,C100,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 583.0137065961101, ""D_chongqing"": 67.953830010125}",60482.39256,cn-cy-150c-03-V2-LOCATIONS,D_chongqing,True,67.953830010125,56896.89114,cy
