path,artifact_kinds,artifact_count,last_modified,has_raw_runs_csv,csv_rows,has_seed_column,instance_ids,solver_path,solver_path_evidence,fingerprint_a_attempts,fingerprint_a_completed,fingerprint_b_groups,fingerprint_b_groups_with_single_value,fingerprint_b_grouping_keys,fingerprint_c_result,classification,classification_evidence
baselines/algorithm_prototypes/unified_mechanism_alns_20260719/initial_pool_gate_d1,csv:1;json:6;md:1,8,2026-07-19T03:12:58+08:00,true,24,true,DEV-INIT-D1-DONOR03-SRC25-N54-DEP2|DEV-INIT-D1-DONOR03-SRC50-N108-DEP2,未归类,baselines/algorithm_prototypes/unified_mechanism_alns_20260719/initial_pool_gate_d1/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_prototypes/unified_mechanism_alns_20260719/initial_pool_gate_d1/raw_runs.csv; keys=['instance_id', 'family']; seed=['seed']; values=['objective', 'route_signature']; seed_counts={}",不适用：该包无迭代或评价预算列,UNDETERMINED,baselines/algorithm_prototypes/unified_mechanism_alns_20260719/initial_pool_gate_d1/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/algorithm_prototypes/unified_mechanism_alns_20260719/mechanism_priced_pair_resplit_behavior_gate,csv:1;json:7;md:1,9,2026-07-19T14:52:42+08:00,true,7,false,该包无此信息,P5,baselines/algorithm_prototypes/unified_mechanism_alns_20260719/mechanism_priced_pair_resplit_behavior_gate/raw_runs.csv:列 complete_route_search_evaluations 全部为0（7行）,该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_prototypes/unified_mechanism_alns_20260719/mechanism_priced_pair_resplit_behavior_gate/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['fixture', 'label', 'arm', 'source_cost', 'counterfactual_cost', 'output_cost', 'changed', 'feasible', 'exact_candidate_capacity', 'exact_candidates_completed', 'vehicle_patterns', 'joint_feasibility_checks', 'joint_complete_replays', 'independent_replays', 'accepted_moves', 'candidate_set_sha256', 'accepted_candidate_sha256', 'result_sha256', 'complete_route_search_evaluations']",不适用：该包无seed或同义逐单元种子列,NO_SEARCH,baselines/algorithm_prototypes/unified_mechanism_alns_20260719/mechanism_priced_pair_resplit_behavior_gate/raw_runs.csv:列 complete_route_search_evaluations 全部为0（7行）；包内记录为零搜索
baselines/algorithm_prototypes/unified_mechanism_alns_20260719/mechanism_regret_training_d1,csv:1;json:5;md:1,7,2026-07-19T03:18:58+08:00,true,12,true,DEV-INIT-D1-DONOR03-SRC25-N54-DEP2|DEV-INIT-D1-DONOR03-SRC50-N108-DEP2,未归类,baselines/algorithm_prototypes/unified_mechanism_alns_20260719/mechanism_regret_training_d1/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_prototypes/unified_mechanism_alns_20260719/mechanism_regret_training_d1/raw_runs.csv; keys=['instance_id', 'family']; seed=['seed']; values=['objective', 'route_signature']; seed_counts={}",不适用：该包无迭代或评价预算列,UNDETERMINED,baselines/algorithm_prototypes/unified_mechanism_alns_20260719/mechanism_regret_training_d1/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/algorithm_prototypes/unified_mechanism_alns_20260719/mechanism_segment_generation_behavior_gate,csv:1;json:5;md:1,7,2026-07-19T16:03:30+08:00,true,5,false,该包无此信息,P3,"baselines/algorithm_prototypes/unified_mechanism_alns_20260719/run_mechanism_segment_behavior_gate.py:40: from setp_solver.algorithms.resetp_alns.operators.local_search import (  # noqa: E402；输出目录关联 baselines/algorithm_prototypes/unified_mechanism_alns_20260719/run_mechanism_segment_behavior_gate.py:60: OUT = HERE / ""mechanism_segment_generation_behavior_gate""",该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_prototypes/unified_mechanism_alns_20260719/mechanism_segment_generation_behavior_gate/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['case', 'binding', 'mode', 'source_cost', 'candidate_present', 'candidate_cost', 'terminal_cost', 'feasible', 'route_membership_changed', 'selected_segment_length', 'selected_distance_delta', 'selected_local_model_delta', 'distance_worse_model_better_candidates', 'complete_candidate_evaluations', 'activity_json']",不适用：该包无seed或同义逐单元种子列,NOT_AFFECTED_PATH,"baselines/algorithm_prototypes/unified_mechanism_alns_20260719/run_mechanism_segment_behavior_gate.py:40: from setp_solver.algorithms.resetp_alns.operators.local_search import (  # noqa: E402；输出目录关联 baselines/algorithm_prototypes/unified_mechanism_alns_20260719/run_mechanism_segment_behavior_gate.py:60: OUT = HERE / ""mechanism_segment_generation_behavior_gate""；求解路径=P3，不含P1"
baselines/algorithm_prototypes/unified_mechanism_alns_20260719/segment_generation_fresh_warning_gate,csv:1;json:6;md:1,8,2026-07-19T16:03:30+08:00,true,6,true,该包无此信息,P3,"baselines/algorithm_prototypes/unified_mechanism_alns_20260719/run_segment_generation_fresh_warning_gate.py:44: from setp_solver.algorithms.resetp_alns.support.construction import (  # noqa: E402；输出目录关联 baselines/algorithm_prototypes/unified_mechanism_alns_20260719/run_segment_generation_fresh_warning_gate.py:73: OUT = HERE / ""segment_generation_fresh_warning_gate""",该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_prototypes/unified_mechanism_alns_20260719/segment_generation_fresh_warning_gate/raw_runs.csv; keys=['arm', 'algorithm', 'budget']; seed=['seed']; values=['objective_match']; seed_counts={}",不适用：存在迭代或评价预算列['budget']，但没有同种子同配置的不同预算组,NOT_AFFECTED_PATH,"baselines/algorithm_prototypes/unified_mechanism_alns_20260719/run_segment_generation_fresh_warning_gate.py:44: from setp_solver.algorithms.resetp_alns.support.construction import (  # noqa: E402；输出目录关联 baselines/algorithm_prototypes/unified_mechanism_alns_20260719/run_segment_generation_fresh_warning_gate.py:73: OUT = HERE / ""segment_generation_fresh_warning_gate""；求解路径=P3，不含P1"
baselines/algorithm_prototypes/unified_mechanism_alns_20260719/segmented_pathology_gate,csv:1;json:5;md:2,8,2026-07-19T06:03:37+08:00,true,12,true,该包无此信息,P3,"baselines/algorithm_prototypes/unified_mechanism_alns_20260719/run_segmented_pathology_gate.py:34: from setp_solver.algorithms.resetp_alns.support.construction import (  # noqa: E402；输出目录关联 baselines/algorithm_prototypes/unified_mechanism_alns_20260719/run_segmented_pathology_gate.py:55: OUT = HERE / ""segmented_pathology_gate""",该包无此信息,该包无此信息,2,0,"source=baselines/algorithm_prototypes/unified_mechanism_alns_20260719/segmented_pathology_gate/raw_runs.csv; keys=['eval_budget', 'dominant_destroy_share']; seed=['seed']; values=['final_cost']; seed_counts={2: 1, 3: 1}",不适用：存在迭代或评价预算列['eval_budget']，但没有同种子同配置的不同预算组,NOT_AFFECTED_PATH,"baselines/algorithm_prototypes/unified_mechanism_alns_20260719/run_segmented_pathology_gate.py:34: from setp_solver.algorithms.resetp_alns.support.construction import (  # noqa: E402；输出目录关联 baselines/algorithm_prototypes/unified_mechanism_alns_20260719/run_segmented_pathology_gate.py:55: OUT = HERE / ""segmented_pathology_gate""；求解路径=P3，不含P1"
baselines/algorithm_prototypes/unified_mechanism_alns_20260719/softmax_training_confirmation,csv:1;json:5;md:1,7,2026-07-19T05:44:20+08:00,true,12,true,DEV-DUAL-D2-GROUP456-SRC10-N21-DEP2|DEV-DUAL-D2-GROUP789-SRC15-N34-DEP2|DEV-INIT-D1-DONOR03-SRC25-N54-DEP2|DEV-INIT-D1-DONOR03-SRC50-N108-DEP2,P4,"baselines/algorithm_prototypes/unified_mechanism_alns_20260719/run_softmax_training_confirmation.py:509: ""N-Wouda/alns AlphaUCB adaptation plus project Softmax """,该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_prototypes/unified_mechanism_alns_20260719/softmax_training_confirmation/raw_runs.csv; keys=['instance_id', 'policy_id', 'eval_budget', 'first_temperature', 'final_temperature', 'mean_temperature']; seed=['seed']; values=['best_cost']; seed_counts={}",不适用：存在迭代或评价预算列['eval_budget']，但没有同种子同配置的不同预算组,NOT_AFFECTED_PATH,"baselines/algorithm_prototypes/unified_mechanism_alns_20260719/run_softmax_training_confirmation.py:509: ""N-Wouda/alns AlphaUCB adaptation plus project Softmax ""；求解路径=P4，不含P1"
baselines/algorithm_prototypes/unordered_route_pair_mip_20260725/direct_gate_v1,csv:4;json:6;md:1,11,2026-07-25T15:19:57+08:00,true,3,false,cn-cy-150c-02-V2-LOCATIONS|cn-jjj-50c-03-V2-LOCATIONS|cn-prd-100c-01-V2-LOCATIONS,未归类,baselines/algorithm_prototypes/unordered_route_pair_mip_20260725/direct_gate_v1/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_prototypes/unordered_route_pair_mip_20260725/direct_gate_v1/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['absolute_improvement', 'any_nonadjacent_parent_pair_headroom', 'baseline_objective', 'best_from_nonadjacent_parent_pair', 'best_pair_json', 'best_parent_objective', 'best_source', 'customer_count', 'decoder_cache_json', 'error', 'exact_candidate_evaluations', 'final_objective', 'instance_id', 'local_improvement_signals', 'no_loss', 'old_pool_columns', 'old_pool_mip_gap', 'old_pool_mip_seconds', 'old_pool_mip_status', 'old_pool_objective', 'pair_attempts', 'parent_objectives_json', 'peak_rss_bytes', 'relative_improvement_pct', 'status', 'strict_improvement', 'trace_path', 'wall_seconds', 'witness_path']",不适用：该包无seed或同义逐单元种子列,UNDETERMINED,baselines/algorithm_prototypes/unordered_route_pair_mip_20260725/direct_gate_v1/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/algorithm_prototypes/unordered_route_pair_mip_20260725/g0_gate_v1,csv:1;json:4;md:1,6,2026-07-25T15:07:33+08:00,true,1,false,cn-jjj-15c-01-V2-LOCATIONS,未归类,baselines/algorithm_prototypes/unordered_route_pair_mip_20260725/g0_gate_v1/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_prototypes/unordered_route_pair_mip_20260725/g0_gate_v1/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['instance_id', 'route_pair_indices', 'before_objective', 'after_objective', 'fallback_columns', 'generated_segments', 'generated_options_before_dedup', 'columns_after_dedup', 'selected_routes', 'mip_status', 'mip_status_class', 'mip_dual_bound', 'mip_gap', 'mip_node_count', 'mip_seconds', 'mip_integral', 'mip_exact_cover', 'mip_fleet_feasible', 'mip_charger_feasible', 'exact_violation_count', 'direct_violation_count', 'wall_seconds']",不适用：该包无seed或同义逐单元种子列,UNDETERMINED,baselines/algorithm_prototypes/unordered_route_pair_mip_20260725/g0_gate_v1/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/algorithm_prototypes/unordered_route_pair_mip_20260725/g0_gate_v2,csv:1;json:4;md:1,6,2026-07-25T15:12:32+08:00,true,1,false,cn-jjj-15c-01-V2-LOCATIONS,未归类,baselines/algorithm_prototypes/unordered_route_pair_mip_20260725/g0_gate_v2/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_prototypes/unordered_route_pair_mip_20260725/g0_gate_v2/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['instance_id', 'route_pair_indices', 'before_objective', 'after_objective', 'fallback_columns', 'fallback_objective', 'generated_segments', 'generated_options_before_dedup', 'columns_after_dedup', 'selected_routes', 'mip_status', 'mip_status_class', 'mip_dual_bound', 'mip_gap', 'mip_node_count', 'mip_seconds', 'mip_integral', 'mip_exact_cover', 'mip_fleet_feasible', 'mip_charger_feasible', 'exact_violation_count', 'direct_violation_count', 'wall_seconds']",不适用：该包无seed或同义逐单元种子列,UNDETERMINED,baselines/algorithm_prototypes/unordered_route_pair_mip_20260725/g0_gate_v2/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/china_e3_e7/.e3-arm-semantics-v3.monitor,json:8;log:2,10,2026-07-23T21:59:40+08:00,false,该包无此信息,false,该包无此信息,未归类,baselines/china_e3_e7/.e3-arm-semantics-v3.monitor/effective_config.json:仅记录受保护的pyvrp_adapter.py路径；status.json的runtime_seconds为监控耗时，未给出legacy分支调用,该包无此信息,该包无此信息,该包无此信息,该包无此信息,该包无逐单元原始记录CSV,该包无此信息：无逐单元原始记录CSV,UNDETERMINED,baselines/china_e3_e7/.e3-arm-semantics-v3.monitor/effective_config.json:仅记录受保护的pyvrp_adapter.py路径；status.json的runtime_seconds为监控耗时，未给出legacy分支调用；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/china_e3_e7/.formal_dynamic_dispatch_20260802.artifact_watch.monitor,json:10;log:2;txt:1,13,2026-08-02T23:55:52+08:00,false,该包无此信息,false,该包无此信息,未归类,baselines/china_e3_e7/.formal_dynamic_dispatch_20260802.artifact_watch.monitor/done.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,该包无此信息,该包无此信息,该包无逐单元原始记录CSV,该包无此信息：无逐单元原始记录CSV,UNDETERMINED,baselines/china_e3_e7/.formal_dynamic_dispatch_20260802.artifact_watch.monitor/done.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/china_e3_e7/.formal_dynamic_dispatch_20260802.artifact_watch_resume.monitor,json:8;log:2,10,2026-08-03T01:40:44+08:00,false,该包无此信息,false,该包无此信息,未归类,baselines/china_e3_e7/.formal_dynamic_dispatch_20260802.artifact_watch_resume.monitor/done.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,该包无此信息,该包无此信息,该包无逐单元原始记录CSV,该包无此信息：无逐单元原始记录CSV,UNDETERMINED,baselines/china_e3_e7/.formal_dynamic_dispatch_20260802.artifact_watch_resume.monitor/done.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/china_e3_e7/.formal_dynamic_dispatch_20260802.monitor,json:9;log:2;txt:1,12,2026-08-02T23:22:38+08:00,false,该包无此信息,false,该包无此信息,未归类,baselines/china_e3_e7/.formal_dynamic_dispatch_20260802.monitor/done.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,该包无此信息,该包无此信息,该包无逐单元原始记录CSV,该包无此信息：无逐单元原始记录CSV,UNDETERMINED,baselines/china_e3_e7/.formal_dynamic_dispatch_20260802.monitor/done.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/china_e3_e7/.formal_dynamic_dispatch_20260802.retry1.monitor,json:9;log:2;txt:1,12,2026-08-03T01:40:18+08:00,false,该包无此信息,false,该包无此信息,未归类,baselines/china_e3_e7/.formal_dynamic_dispatch_20260802.retry1.monitor/done.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,该包无此信息,该包无此信息,该包无逐单元原始记录CSV,该包无此信息：无逐单元原始记录CSV,UNDETERMINED,baselines/china_e3_e7/.formal_dynamic_dispatch_20260802.retry1.monitor/done.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/china_e3_e7/.formal_dynamic_dispatch_20260802.retry2.monitor,json:9;log:2;txt:1,12,2026-08-02T23:27:53+08:00,false,该包无此信息,false,该包无此信息,未归类,baselines/china_e3_e7/.formal_dynamic_dispatch_20260802.retry2.monitor/done.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,该包无此信息,该包无此信息,该包无逐单元原始记录CSV,该包无此信息：无逐单元原始记录CSV,UNDETERMINED,baselines/china_e3_e7/.formal_dynamic_dispatch_20260802.retry2.monitor/done.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
